pid,_id,language_id,key,value
965,lec_KA,nb,<description>,"Va­ria­sjo­nen i ­mar­kas re­ak­sjon (sur­het) og ­nor­ma­le ­inn­hold av ­vik­ti­ge ­mi­ne­ral­næ­rings­stof­fer er en av ­de al­ler ­vik­tigs­te ­kil­de­ne ­til va­ria­sjon i plante­arts­sam­men­set­ning og jord­fau­na, ­både i ­fast­marks­sys­te­mer og i våt­marks­sys­te­mer.  ­Grunn­la­get ­for va­ria­sjon lang­s kalk­inn­hold (KA) i ­na­tu­ren er va­ria­sjon i kje­misk ­sam­men­set­ning og ­fot­vit­rings­egen­ska­per lang­s en ­berg­grunns­geo­lo­gisk ­gra­di­en­t ­fra ­si­li­kat- ­til ­kar­bo­nat­berg­ar­ter. ­Vik­ti­ge en­kelt­va­ri­ab­ler som ­bi­drar ­til ­den­ne ­kom­plek­se ­miljø­gra­di­en­ten er sur­hets­grad (som kan ­ut­tryk­kes ved­ p­H i ­vann, ­vanneks­trak­t av jord el­ler i ­vann­vas­ke­te ­berg­arts­tuf­fer) og kon­sen­tra­sjo­nen av en rek­ke ­mi­ne­ral­næ­rings­stof­fer (­vik­tigs­t er ­mak­ro­næ­rings­stof­fe­ne K, ­Na, ­Ca, M­g, ­men en rek­ke ­mik­ro­næ­rings­stof­fer som B, ­Se, ­Fe og andre er ogs­å ­vik­ti­ge). ­Mak­ro­næ­rings­stof­fe­ne N og P ­føl­ger i stor ­grad ­inn­hol­det i ­mar­ka av ­de andre ­mak­ro­næ­rings­stof­fe­ne (­sær­lig ­føl­ger N ­gjer­ne ­Ca). Plan­te­nes ­til­gang på ­fos­fat (P) ­av­ta­r of­te n­år ­Ca-­inn­hol­det (og p­H) ø­ker, ­for­di ­fos­fa­tet ­da b­lir ster­ke­re kje­misk ­bun­det. ­Det ­sam­me ­gjel­der ­for jern og ­man­gan. Kalk­inn­hold (KA) er valg­t som ­be­teg­nel­se ­for ­den­ne lo­ka­le ­kom­plek­se ­miljø­va­ria­be­len, ik­ke ­for­di kal­sium­inn­hold i ­seg ­sjøl er en ho­ved­år­sak ­til va­ria­sjo­nen i arts­sam­men­set­ning, ­men ­for­di kal­sium­kon­sen­tra­sjo­nen i ­sub­stra­tet (jor­da, ­van­net) er et ­god­t ­ut­trykk ­for va­ria­sjon lang­s ­den. Kalk­inn­hold (KA) er ogs­å re­le­van­t ­for ­fersk­vanns­fore­koms­ter; ­så­ve­l ­bunn­sys­te­me­ne som ­vann­mas­se­ne.\n\t ­Den ­grunn­leg­gen­de år­sa­ken ­til va­ria­sjon i kalk­inn­hold (KA) i land­sys­te­mer er ­den sto­re va­ria­sjo­nen ­mel­lom­ ­berg­ar­ter ­med hen­syn ­til kje­misk ­sam­men­set­ning og ­for­vit­rings­egen­ska­per (­se ­NiN[1] Ar­tik­kel 19). ­Kar­bo­nat­berg­ar­ter el­ler kal­k­steins­berg­ar­ter ­do­mi­ne­res to­tal­t av ­kar­bo­nat (CO32–), som kan ­fin­nes som kal­sium­kar­bo­nat (kal­k­stein, kalk­mar­mor) el­ler som ko­do­mi­nan­t ­med ­mag­ne­si­um (­do­lo­mitt el­ler ­do­lo­mitt­mar­mor). ­Det fin­s ogs­å en ­kar­bo­nat­berg­ar­t ­med ­kun ­mag­ne­si­um (­magne­sitt), ­men ­den­ne er ­sjel­den i ­Nor­ge og ­fin­nes ik­ke rein over ­stør­re ­om­rå­der. ­Magne­sitt kan ­fin­nes ­med inn­blan­ding (å­rer) av andre ­berg­ar­ter, el­ler ­fore­kom­mer som å­rer i andre ­do­mi­ne­ren­de ­berg­ar­ter. ­Det er ik­ke ­på­vist at va­ria­sjo­nen ­fra ­Ca-­do­mi­ner­te ­til M­g-­do­mi­ner­te ­kar­bo­nat­berg­ar­ter har ­be­tyd­ning ­for ­sam­men­set­nin­gen av as­so­si­er­te ar­ter. \n\t­De fles­te ­vik­ti­ge ­næ­rings­stof­fe­ne (K, N, P, M­g) er ­po­si­tivt ­kor­re­ler­t ­med ­inn­hol­det av ­Ca (kalk­inn­hol­det). ­Det­te ­gjel­der ogs­å ­for rein skje­lett­jord av kalk­berg­ar­ter (som ­fore­kom­mer i høg­al­pi­n­e og ark­tis­ke ­om­rå­der), ­men ­med ­den ­vik­ti­ge ­for­skjel­len at P, ­Fe og M­n her er ­ne­ga­tiv­t ­kor­re­ler­t ­med kal­sium­kon­sen­tra­sjo­nen. ­Det­te ­kom­mer av at ­dis­se ­grunn­stof­fe­ne er ster­ke­re kje­misk ­bun­det ved­ høy­ere enn ved­ la­ve­re p­H (­det­te er ­ut­dy­pet i ­NiN[1] Ar­tik­kel 27). Ogs­å et ­vik­tig ­næ­rings­stoff som ka­li­um kan ha la­ve­re kon­sen­tra­sjo­ner i s­lik jord enn i jord ­dan­net ved­ ­for­vit­ring av in­ter­me­diæ­re ­berg­ar­ter som ­for ­ek­sem­pel ­glim­mer­ski­fer. I har­de ­si­li­kat­berg­ar­ter ­fin­nes kal­si­um i vel­dig s­må ­meng­der ­sam­ti­dig som kon­sen­tra­sjo­ne­ne av ­de andre ­mi­ne­ral­næ­rings­stof­fe­ne er la­ve. ­End­rin­gen i kal­sium­inn­hol­det i jor­da ­gjen­nom­ ­podsole­ring (som er ­ut­før­lig ­for­klar­t i ­NiN[1] Ar­tik­kel 27) ­føl­ges av ­ut­vas­king av ­de fles­te ­næ­rings­stof­fer som van­lig­vis er ­kor­re­ler­t ­med kal­sium­inn­hol­det. Én og ­sam­me ­berg­ar­t kan ­dek­ke et ­om­rå­de ­med (­li­ne­ær­) ­ut­strek­ning på fle­re ti­tall­s ­mil (­for ­ek­sem­pel ­grunn­fjell­dek­ket i ­Sør­øst-­Nor­ge og gneis­dek­ket på ­Nord­vest­lan­det), ­men ­fore­koms­ter av ­berg­ar­ter (og ­mi­ne­ra­ler) som ­skil­ler ­seg ve­sent­lig ­fra om­gi­vel­se­ne ogs­å ­væ­re s­vær­t s­må (­no­en ­ned­re ­gren­se ­fin­nes ik­ke). ’­Nor­mal’ ­skala ­for va­ria­sjon i ­berg­arts­egen­ska­per ­med ­be­tyd­ning ­for plas­se­ring av ­mark­sys­te­mer lang­s kalk­inn­hold (KA) er i ­stør­rel­ses­or­den 1–100 k­m.\n\t­Berg­grun­nens inn­fly­tel­se på ­mar­kas kalk­inn­hold (KA) ­mo­di­fi­se­res ­gjen­nom­ to ­pro­ses­ser; ­fore­koms­ten av et ­løs­masse­dek­ke opp­å ­det ­fas­te ­fjel­let, og ­ut­vik­lin­gen av et jords­monn (opp­å ­det e­ven­tu­el­le ­løs­masse­dek­ket). ­Løs­mas­ser ­be­står av ­knust og blan­det ­mi­ne­ral­ma­te­ria­le og inne­hol­der of­te en blan­ding av ­berg­ar­ter ­fra opp­rin­nel­ses­ste­der lang­t un­na ste­det ­der ­løs­mas­se­ne b­lir av­satt. Jords­monns­ut­vik­lin­gen inne­bæ­rer ak­ku­mu­le­ring av ­or­ga­nisk ­ma­te­ria­le og ­ut­vas­king av ­mi­ne­ral­næ­rings­stof­fer. ­Re­sul­ta­tet b­lir en topp­jord som kan ­væ­re (ve­sent­lig) su­re­re enn ­mi­ne­raljord­s­ma­te­ria­let topp­jor­da hvi­ler på (­se ­NiN[1] Ar­tik­kel 27). Jords­monns­ut­vik­lin­gen har u­li­ke ­for­løp på u­li­ke ste­der, av­hen­gig av en lang rek­ke ­fak­to­rer som va­ri­e­rer på ­fi­ne­re ­skala enn ­berg­grunn­s­egen­ska­pe­ne (hel­ning, ­vann­til­gang, ­løs­masse­for­de­ling, ­eks­po­si­sjon et­c.). Topp­jor­da vi­ser ­der­for va­ria­sjon i kalk­inn­hold (KA ) over stor ­skalaspenn­vid­de. Fle­re un­der­sø­kel­ser vi­ser at tor­v-p­H og ­inn­hol­det av ­mi­ne­ral­næ­rings­stof­fer i tor­va va­ri­e­rer ­både ­mel­lom­ torv­marks­om­rå­der, av­hen­gig av ­ter­reng­form­va­ria­sjon og ­vann­til­førs­ler (f.eks. R. Øk­land et al. 2001a), og in­nen hver­t en­kelt­ ­myr­om­rå­de som ­føl­ge av ­myras hydromor­fo­lo­gi (­Sjörs 1948, ­Mal­mer 1962, R. Øk­land 1989a). På høy­my­rer er ­over­gan­gen ­mel­lom­ om­bro­ge­ne og ­mi­ne­ro­ge­ne (jord­vanns­på­vir­ke­te) ­om­rå­der ­om­rå­de of­te ­grad­vis, ­men ­den kan ogs­å ­væ­re skar­p. ­Både på å­pen ­myr­fla­te og i ­myr­skogs­mar­k ­fin­nes va­ria­sjon i kalk­inn­hold (KA) ogs­å på ­fin ­skala på ­grunn av in­ter­ak­sjon ­mel­lom­ kalk­inn­hold (KA) og ­mikro­to­po­gra­fi [som ­kom­mer ­til ­ut­trykk som LK­M over­svøm­mings­va­rig­het (OV)]: tu­enivå har la­ve­re p­H og la­ve­re ­mi­ne­ral­næ­rings­inn­hold enn ­fast­mat­te og ­myk­mat­te på ­grunn av ­for­skjel­ler i kje­mis­ke ­pro­ses­ser ­mel­lom­ tor­v ­med u­lik ­grad av ­gjen­nom­luf­ting (­Mal­mer 1962). Ty­ler (1981) vi­ser at ar­te­nes ­for­de­ling in­nen­for ­myr som over­vei­en­de er eks­trem­t ­mi­ne­ral­næ­rings­rik kan ­gjen­spei­le va­ria­sjon i av­stand ­til ­grunn­vanns­speil og p­H på ­ska­la­er ­ned ­til un­der 10 c­m.\n\t­Hel­t ­til­sva­ren­de va­ria­sjon i kalk­inn­hold (KA), ­for ­ek­sem­pel ­ut­tryk­t ved­ p­H, ­fin­nes i hu­mus­la­get i ­fast­marks­skogs­mar­k. På ste­der ­med kalk­rik ­berg­grunn kan va­ria­sjo­nen i arts­sam­men­set­ning på re­la­tiv­t ­fin ­skala ­væ­re stor, ­med ­fore­komst av ­na­tur­ty­per som kjenne­teg­ner s­vak­t kalk­fat­tig ­mar­k (KA∙ab) på ste­der ­med ­grun­t jords­monn og av ­na­tur­ty­per som kjenne­teg­ner KA∙cd el­ler opp ­til og ­med KA∙f ­litt kalk­fat­tig (­mar­k) på ste­der ­med tjuk­t jords­monn rik­t på ­or­ga­nisk ­ma­te­ria­le. På ste­der ­med ­berg­grunn som i ­ut­gangs­punk­tet er kalk­fat­tig kan ­guns­ti­ge to­po­gra­fis­ke ­for­hold, ­fin­ma­te­rial­ri­ke ­løs­mas­ser og/el­ler ­til­før­sel av ­kilde­vann ­kun­ne ­re­sul­te­re i ­mar­k som er opp ­til 4–5 ­ba­sis­trinn ­mer kalk­rik enn ­berg­grun­nen i ­seg ­sjøl s­kul­le ­til­si (R. Øk­land & Ei­lert­sen 1993). Ogs­å i ­skogs­mar­k ­fin­nes i­mid­ler­tid va­ria­sjon i kalk­inn­hold (KA) på s­vær­t ­fi­ne ­ska­la­er, ­ned ­mot centi­me­te­re, som ­føl­ge av ­bio­lo­gis­ke ­pro­ses­ser (­dyre­ak­ti­vi­tet, ­for ­ek­sem­pel ­gra­ven­de ­maur; Ly­ford 1964), ­til­før­sel av ­død ved­, s­må jord­skred et­c. (­Tro­eds­son & Ly­ford 1973). ’­Nor­mal’ ­skala ­for va­ria­sjon på ­trinn-­nivå lang­s ­økokli­nen kalk­inn­hold (KA) i ­skogs­mar­k er i­mid­ler­tid i ­om­rå­det 10–100(–1000) m.\n\­tI ­fersk­vanns­sys­te­mer, i ­no­en ­grad ogs­å i våt­marks­sys­te­mer, skjer en s­ter­k ut­jev­ning av va­ria­sjo­nen i kalk­inn­hold (KA) på ­grunn av ­vann­masse­blan­ding. ­Vann­mas­se­ne i inn­sjø­er, ogs­å sto­re inn­sjø­er, kan ­der­for (van­lig­vis) pla­se­rers in­nen­for ett og ­sam­me ­trinn lang­s kalk­inn­hold (KA). Re­le­van­t ­skala er ­lik ­ska­la­en ­for va­ria­sjon i ­berg­arts­egen­ska­per, ­det vil ­si 1–100 k­m (103–105 m).\n\tSalt­vanns­sys­te­mer er, i ­lik­het ­med ­de en­kelt­e ­fersk­vanns­fore­koms­te­ne, ho­mo­ge­ne ­med hen­syn ­til kalk­inn­hold (KA) på ­grunn av ­vann­masse­blan­ding.\n\t­De ­vik­tigs­te en­kelt­miljø­va­ri­ab­le­ne som va­ri­e­rer lang­s kalk­inn­hold (KA), og som kan ­nyt­tes/har ­vær­t ­nyt­tet ­til å ­ka­rak­te­ri­se­re ­trinn lang­s ­den­ne ­kom­plek­se ­miljø­gra­di­en­ten, er p­H og kal­siumione­kon­sen­tra­sjo­nen. In­gen av ­dis­se ­egen­ska­pe­ne kan i­mid­ler­tid ­nyt­tes ­til å ­ka­rak­te­ri­se­re ­trin­ne­ne en­ty­dig, av fle­re ­grun­ner. ­For ­det ­første ­ut­gjør ­miljø­va­ri­ab­le­ne som va­ri­e­rer lang­s kalk­inn­hold (KA) en ­kom­pleks ­gra­di­en­t i or­dets­ e­gent­li­ge ­be­tyd­ning; ­den ­be­står av ­man­ge en­kelt­va­ri­ab­ler som s­lett ik­ke ­føl­ger hver­and­re hel­t. ­Dess­uten ­mo­di­fi­se­res ­trinn­g­ren­se­ne av ­me­di­ets­ ­egen­ska­per; ­sam­me ar­ter vil ­nor­mal­t ha ­sitt ­fore­komst­om­rå­de ved­ la­ve­re p­H i jord ­med høyt ­or­ga­nisk ­inn­hold enn i rein ­mi­ne­raljord, og ved­ la­ve­re p­H n­år ­må­lin­ger b­lir ­fore­tatt ­di­rek­te i ­fuk­tig tor­v enn i ­vanneks­trak­t.\n\t­Må­lin­ger av p­H og kal­sium­inn­hold ­både i ­myr­vann og i ­myr­tor­v er ­nøk­ke­len ­til kob­lin­gen ­mel­lom­ ­trinn­de­lin­gen av kalk­inn­hold (KA) i ­fersk­vann s­lik ­den b­lir ­be­nyt­tet i ­Vann­vei­le­de­ren (A­no­nym 2013) og i ­fast­marks­sys­te­mer. En ­sam­men­lik­ning ­mel­lom­ ­Ca-kon­sen­tra­sjo­ner som ­ka­rak­te­ri­se­rer ­trinn ­be­teg­net ‘eks­trem­fat­tig’, ‘­mid­del­fat­tig’, ‘in­ter­me­diær­t’, ‘­mid­del­rik­t’ og ‘eks­trem­rik­t’ hos ­Sjörs & ­Gun­nar­s­son (2002) ­med ­trinn ­be­teg­net ‘s­vær­t kalk­fat­tig’, ‘kalk­fat­tig’, ‘­mo­de­rat kalk­rik’ og ‘kalk­rik’ i ­Vann­vei­le­de­ren av­slø­rer at ­sam­me ­be­teg­nel­se ­be­nyt­tes om ­for­skjel­li­ge in­ter­val­ler lang­s ­Ca-kon­sen­tra­sjons­gra­di­en­ten i ­de to ­fag­tra­di­sjo­ne­ne. I ­NiN ver­sjon 2 er ­be­teg­nel­se­ne i våt­marks/­fast­marks­tra­di­sjo­nen, som ogs­å in­klu­de­rer ­be­gre­pet ‘in­ter­me­diær­t’, ­be­nyt­tet."
966,lec_KA,nb,<name>,Kalk­inn­hold
967,lec_KI,en,<description>,"Variation in the degree to which the water supplied to terrestrial, wetland, limnic or marine systems have characteristics of spring water, i.e., constancy throughout the year of flow and chemical composition of water including high concentrations of dissolved O2, and temperature near the annual mean temperature of the area. In wetlands, spring-water influence increases from a level (topogeneous) to a sloping (soligenous) ground-water table."
968,lec_KI,en,<name>,Strength of spring-water influence
969,lec_KI,nb,<description>,"Ut­tryk­ker va­ria­sjon i ’­kilde­styr­ke’ lang­s en ­gra­di­en­t som kan ­føl­ges i våt­marks­sys­te­mer som ­fuk­tes av ­vann ­med ho­ri­son­tal­t (to­po­gen­t) ­grunn­vanns­speil, ­via ­myr og ­fast­mar­k som ­fuk­tes av (­so­li­gen­t) ­vann ­med hel­len­de ­grunn­vanns­speil, ­til ­fukt­mar­k og ­kil­der som ­til­fø­re­s ­vann ­med ­kilde­vann­s­egen­ska­per. Sta­bi­le (eusta­tis­ke) ­kil­der (­Bil­de 7) ­ut­gjør ende­punk­tet ­for ­økokli­nen. ­Kilde­vanns­på­virk­ning ­fin­ner ogs­å sted i ­fast­marks­sys­te­mer, ­fra ­sys­te­mer u­ten re­gel­mes­sig ­til­før­sel av ­grunn­vann ­til fro­di­ge ­lier ­med ­ty­de­lig ­til­før­sel av frisk­t ­grunn­vann (KI∙c) ­med ­kilde­vann­s­egen­ska­per (wet­ flushing; ­Dahl 1957; ­se ogs­å ­Sa­mu­els­son 1917, ­Nord­ha­gen 1943, ­Malm­ström 1949, R. Øk­land & ­Ben­dik­sen 1985, R. Øk­land & Ei­lert­sen 1993). ­Be­gre­pet ­kilde­styr­ke adres­se­rer ­areal­en­he­te­nes to­ta­le ‘­kilde­ka­rak­ter’, ­det vil ­si ­de­res plas­se­ring lang­s en ­kom­pleks ­miljø­va­ria­bel som om­fat­ter ­vann­til­før­sels­sta­bi­li­tet, ’frisk­het’ (ok­sy­gen­inn­hold), tem­pe­ra­tur­sta­bi­li­tet, sta­bi­li­tet i kje­misk ­inn­hold og kan­skje ogs­å kon­sen­tra­sjo­ner av en­kelt­e kje­mis­ke ­stof­fer. ­Det er ­fort­satt ik­ke klar­lag­t hvil­ke­n el­ler hvil­ke­ ­øko­lo­gis­ke en­kelt­fak­to­rer som er ­vik­tigs­te år­sak(er) ­til va­ria­sjon i arts­sam­men­set­ning lang­s ­kilde­vanns­på­virk­ning (KI).\n\t­Va­ria­sjo­nen lang­s ­kilde­vanns­på­virk­ning (KI) ­fin­nes ik­ke ­ba­re ­mel­lom­ ­kilde­vanns­på­vir­ke­te ­om­rå­der, ­men ­gir ­seg ­ty­de­lig ­til kjen­ne ogs­å in­nen hver­t en­kelt­ ­om­rå­de, f.eks. som ve­ge­ta­sjons­so­ne­ring og va­ria­sjon i tem­pe­ra­tur ­fra ­sen­trum ­til ­pe­ri­fe­ri in­nen­for sto­re ­kil­der ­med eusta­ti­sk ­kilde­sen­trum [­se ­ek­semp­ler ­fra Ron­da­ne i ­Dahl (1957)], og va­ria­sjon ­fra ­kilde­sen­trum ­ned­strøms ­via svak ­kil­de ­til ­kil­de­myr og ­myr u­ten ­syn­lig ­kilde­vanns­på­virk­ning ­der eusta­tis­ke ­kil­der ­fore­kom­mer i over­kan­ten av ­stør­re ­bakke­my­rer. ­Frans­son (1972: 28) ­be­skri­ver ­den­ne ­gra­di­en­ten s­lik: '­Teo­re­tisk­t bor­de ­det (...) exis­te­ra en ­gra­di­en­t käll­ve­ge­ta­tion – ­so­li­gen kärr­ve­ge­ta­tion – to­po­gen ve­ge­ta­tion'. \n\t­Va­ria­sjon re­la­ter­t ­til ­kilde­vanns­på­virk­ning (KI) er en ­sær­lig ­vik­tig år­sak ­til va­ria­sjon i arts­sam­men­set­nin­gen i ­om­rå­der ­med stor stor­skala-to­po­gra­fisk va­ria­sjon (på Vest­lan­det, i ­Nord-­Nor­ge og i ­fjel­let), ­for­di ­grov­t re­li­eff frem­mer ­fore­koms­ten av ­kilde­ho­ri­son­ter.\n\t­Kilde­vanns­på­virk­ning (KI) er en ­kom­pleks ­miljø­va­ria­bel ­med ­null­trinn ­der ­det ik­ke er ­no­en s­por­bar ­ef­fek­t av ­til­før­sel av ­vann ­med ‘­kilde­vann­s­egen­ska­per’ og ­na­tur­lig ende­trinn i sta­bi­le ­kil­der ­med en kon­ti­nu­er­lig ­strøm av ­vann ­med ­næ­r kon­stan­t tem­pe­ra­tur."
970,lec_KI,nb,<name>,Kilde­vanns­på­virk­ning
971,lec_KO,en,<description>,"Binary variable that separates isolated water bodies from water bodies that are part of more or less extensive watercourse networks; connectedness increases species richness of organisms with dispersal limitations such as fish, larger molluscs and crustaceans"
972,lec_KO,en,<name>,Connectivity
973,lec_KO,nb,<description>,"En rek­ke ­fersk­vanns­or­ga­nis­mer (­fisk, ­stør­re bløt­dyr, ­kreps­dyr et­c.) ­mang­ler i en­kelt­e ­vann­fore­koms­ter ­for­di ­de ik­ke har spred­d ­seg ­dit; i ­man­ge ­til­fel­ler ­for­di ­vann­fore­koms­ten ­lig­ger ­iso­ler­t u­ten ­til­knyt­ning ­til et ­stør­re vass­drag ­gjen­nom­ en ut­løps­bekk el­ler -elv. ­Miljø­fak­to­ren konnek­ti­vi­tet an­gir om en inn­sjø er ­for­bun­det ­med et ­stør­re vass­drag ­gjen­nom­ en ut­løps­bekk el­ler -elv."
974,lec_KO,nb,<name>,Konnek­ti­vi­tet
975,lec_KT,en,<description>,"Complex environmental factor by which springs are sorted by ecological context into six categories: peaty spring, spring without peat formation; spring in river or lake, cold marine water and gas spring, cold marine mud spring, and marine magma spring"
976,lec_KT,en,<name>,Spring category
977,lec_KT,nb,<description>,"Kon­sen­trer­te ­fram­spring av ­grunn­vann, ­kil­der, ­fore­kom­mer i ­man­ge u­li­ke ­øko­lo­gis­ke ­sam­men­hen­ger (­de­res ­øko­lo­gis­ke kon­tekst el­ler ‘­set­ting’). ­Kil­de­nes ­øko­lo­gisk ­sam­men­heng er ­gitt av ­det el­ler ­de ­na­tur­sys­te­me­ne som ­do­mi­ne­rer om­kring ­kilde­fram­sprin­get. Her ­vi­dere­føre­s ­be­gre­pet ‘­kilde­ty­pe’ om ­kil­de­nes ­øko­lo­gis­ke ­sam­men­heng j­f. J. Øk­land & K. Øk­land 1996: 258–259). Inn­de­lin­gen i ­kilde­ty­per tar ­ut­gangs­punkt­ i tre­de­lin­gen hos J. Øk­land & K. Øk­land (1996), ­men ­mo­di­fi­se­rer og ­ut­vi­der ­den­ne, og kob­ler ­den ­ty­de­li­ge­re ­til ­den ­øko­lo­gis­ke ­sam­men­hen­gen ­kil­den ­fore­kom­mer i, ­gitt av ­det om­kring­lig­gen­de ­na­tur­sys­te­met. ­Kilde­ty­pe (K­T) in­klu­de­rer ogs­å ­dif­fe­ren­sie­ring ­mel­lom­ u­li­ke ­ka­te­go­ri­er av hav­bunn­s­kil­der på ­ba­sis av ­ut­strøm­mings­ma­te­ria­lets­ ­egen­ska­per; hva som ­strøm­mer ut er ogs­å et ­ut­trykk ­for ­de ­geo­lo­gis­ke ­pro­ses­se­ne som ­for­år­sa­ker ­ut­strøm­ming."
978,lec_KT,nb,<name>,Kilde­type
979,lec_KY,en,<description>,"Variation in the degree to which marine water bodies have properties of coastal vs oceanic water masses; characteristics of the former are: more strongly fluctuating temperature and salinity throughout the year and larger supplies of river-transported sediments, organic material and nutrients"
980,lec_KY,en,<name>,Coastal water character
981,lec_KY,nb,<description>,"Kyst­vann (og ­grun­t ­fjord­vann) ­skil­ler ­seg ­fra hav­vann­mas­se­ne som ­le­ve­sted ­for ­vann­masse­til­knytte­te (pe­la­gia­le) ­or­ga­nis­mer ­med hen­syn ­til ­miljø­sta­bi­li­tet og va­ria­sjons­møns­ter, lo­kal­t og over ­tid, ­for en lang rek­ke ­vik­ti­ge ­miljø­va­ri­ab­ler. ­Kyst­van­net har en ­stør­re tem­pe­ra­tur­va­ria­sjon ­gjen­nom­ året, som ­føl­ger en ­no­e an­nen års­tids­ryt­me, enn hav­van­net. ­Mens hav­van­nets­ sa­li­ni­tet va­ri­e­rer ­li­te (i ­om­rå­det 34,2–35,5 ‰), er ­det ­be­ty­de­lig va­ria­sjon i ­kyst­van­nets­ sa­li­ni­tet, på lo­kal/­re­gio­nal ­skala (som ­føl­ge av va­ria­sjon i ­fersk­vanns­til­førs­ler ­fra sto­re elver). Va­ria­sjo­nen i ­til­førs­ler av ­se­di­men­ter, ­løst og ­par­ti­ku­lær­t ­or­ga­nisk ­ma­te­ria­le, ­næ­rings­stof­fer (N, P) et­c. ­føl­ger ­sam­me ­mønst­re. ­Det­te ­gir opp­hav ­til va­ria­sjon i arts­sam­men­set­nin­gen lang­s en ­gra­di­en­t ­fra hav­til­knytte­te (osea­nis­ke) ­til ­kyst­til­knytte­te (ne­rit­tis­ke) ar­ter."
